"HMM Profile";"Profile Length";"locus_tag";"Gene Length";"E Value";"Profile Start";"Profile End";"Gene Start";"Gene End";"Coverage";"HMM_Profile_simple";"HK"
"PL6_2.hmm";356;"PROKKA_141136";1046;2,6e-93;3;356;628;1008;0,991573034;"PL6";"PROKKA_141136_1_PL6"
"GH77.hmm";494;"PROKKA_141318";742;2,2e-144;2;489;195;734;0,98582996;"GH77";"PROKKA_141318_1_GH77"
"GH141.hmm";527;"PROKKA_141346";790;8,9e-59;2;523;25;542;0,988614801;"GH141";"PROKKA_141346_1_GH141"
"PL7_5.hmm";267;"PROKKA_141392";359;1e-71;4;264;57;346;0,973782772;"PL7";"PROKKA_141392_1_PL7"
"GH8.hmm";320;"PROKKA_141427";464;1,1e-77;2;319;43;364;0,990625;"GH8";"PROKKA_141427_1_GH8"
"PL6.hmm";372;"PROKKA_141560";794;4e-131;2;371;48;432;0,991935484;"PL6";"PROKKA_141560_1_PL6"
"GH5_42.hmm";254;"PROKKA_141707";507;8,1e-121;1;254;216;469;0,996062992;"GH5";"PROKKA_141707_1_GH5"
"GH77.hmm";494;"PROKKA_141732";732;7,1e-141;2;482;185;719;0,971659919;"GH77";"PROKKA_141732_1_GH77"
"PL7_5.hmm";267;"PROKKA_141855";891;3,2e-71;1;266;177;440;0,992509363;"PL7";"PROKKA_141855_1_PL7"
"GT51.hmm";177;"PROKKA_141889";765;4,8e-61;1;177;63;239;0,994350282;"GT51";"PROKKA_141889_1_GT51"
"CBM47.hmm";128;"PROKKA_141932";958;3,4e-28;2;128;394;512;0,984375;"CBM47";"PROKKA_141932_1_CBM47"
"GH16.hmm";189;"PROKKA_141979";855;6,6e-40;2;189;42;318;0,989417989;"GH16";"PROKKA_141979_1_GH16"
"CBM6.hmm";138;"PROKKA_141979";855;1,8e-23;23;137;565;678;0,826086957;"CBM6";"PROKKA_141979_1_CBM6"
"CBM32.hmm";124;"PROKKA_142000";551;1,6e-16;11;121;34;152;0,887096774;"CBM32";"PROKKA_142000_1_CBM32"
"PL18.hmm";188;"PROKKA_142000";551;4,6e-84;3;188;349;534;0,984042553;"PL18";"PROKKA_142000_1_PL18"
"PL7_3.hmm";214;"PROKKA_142111";294;4,4e-63;2;214;60;292;0,990654206;"PL7";"PROKKA_142111_1_PL7"
"PL18.hmm";188;"PROKKA_142112";540;9,8e-78;1;188;337;524;0,994680851;"PL18";"PROKKA_142112_1_PL18"
"GH73.hmm";128;"PROKKA_142197";310;2,3e-19;12;125;169;292;0,8828125;"GH73";"PROKKA_142197_1_GH73"
"PL6.hmm";372;"PROKKA_142219";770;5,3e-131;3;371;27;410;0,989247312;"PL6";"PROKKA_142219_1_PL6"
"GH73.hmm";128;"PROKKA_142266";262;2,2e-36;3;128;61;188;0,9765625;"GH73";"PROKKA_142266_1_GH73"
"CBM48.hmm";76;"PROKKA_142271";710;2,5e-17;2;70;12;102;0,894736842;"CBM48";"PROKKA_142271_1_CBM48"
"GH13_11.hmm";351;"PROKKA_142271";710;8,5e-159;1;351;181;530;0,997150997;"GH13";"PROKKA_142271_1_GH13"
"GH13_9.hmm";301;"PROKKA_142272";449;1,9e-159;6;301;1;296;0,980066445;"GH13";"PROKKA_142272_1_GH13"
"CBM47.hmm";128;"PROKKA_142335";976;1,2e-27;2;128;508;626;0,984375;"CBM47";"PROKKA_142335_1_CBM47"
"GT51.hmm";177;"PROKKA_142394";676;1,2e-59;9;176;71;242;0,943502825;"GT51";"PROKKA_142394_1_GT51"
"PL6.hmm";372;"PROKKA_142544";1097;2e-85;7;370;280;664;0,975806452;"PL6";"PROKKA_142544_1_PL6"
"GH29.hmm";346;"PROKKA_142580";507;4,7e-100;16;345;22;409;0,950867052;"GH29";"PROKKA_142580_1_GH29"
"CBM22.hmm";131;"PROKKA_142582";772;7,2e-20;3;131;508;634;0,977099237;"CBM22";"PROKKA_142582_1_CBM22"
"GT9.hmm";225;"PROKKA_142610";344;8,4e-31;3;200;74;297;0,875555556;"GT9";"PROKKA_142610_1_GT9"
"CBM32.hmm";124;"PROKKA_142677";1094;2,8e-17;9;122;456;570;0,911290323;"CBM32";"PROKKA_142677_1_CBM32"
"GT30.hmm";177;"PROKKA_142773";444;2,2e-60;1;176;52;230;0,988700565;"GT30";"PROKKA_142773_1_GT30"
"GT4.hmm";160;"PROKKA_142994";375;1e-38;12;157;197;342;0,90625;"GT4";"PROKKA_142994_1_GT4"
"GT19.hmm";354;"PROKKA_143078";383;1e-112;3;346;1;360;0,968926554;"GT19";"PROKKA_143078_1_GT19"
"GH73.hmm";128;"PROKKA_143100";260;6,4e-36;5;128;65;190;0,9609375;"GH73";"PROKKA_143100_1_GH73"
"PL6.hmm";372;"PROKKA_143103";924;5,5e-93;10;370;126;506;0,967741935;"PL6";"PROKKA_143103_1_PL6"
"PL7_5.hmm";267;"PROKKA_143204";315;1,7e-99;1;267;51;311;0,996254682;"PL7";"PROKKA_143204_1_PL7"
"CE1.hmm";227;"PROKKA_143302";734;3,3e-16;5;208;486;705;0,894273128;"CE1";"PROKKA_143302_1_CE1"
"CBM9.hmm";182;"PROKKA_143309";756;2,6e-21;2;148;49;208;0,802197802;"CBM9";"PROKKA_143309_1_CBM9"
"GH120.hmm";91;"PROKKA_143438";651;2,1e-37;1;91;317;407;0,989010989;"GH120";"PROKKA_143438_1_GH120"
"GT4.hmm";160;"PROKKA_143552";297;3e-21;8;151;118;262;0,89375;"GT4";"PROKKA_143552_1_GT4"
"GT4.hmm";160;"PROKKA_143555";385;4,2e-33;4;156;195;349;0,95;"GT4";"PROKKA_143555_1_GT4"
"GH107.hmm";329;"PROKKA_143559";796;3,1e-81;6;329;1;296;0,981762918;"GH107";"PROKKA_143559_1_GH107"
"PL6.hmm";372;"PROKKA_143582";1081;8,9e-82;4;371;266;655;0,98655914;"PL6";"PROKKA_143582_1_PL6"
"GH17.hmm";311;"PROKKA_143600";425;3e-27;16;309;68;381;0,942122186;"GH17";"PROKKA_143600_1_GH17"
"GH30_1.hmm";416;"PROKKA_143601";495;2,3e-168;3;416;52;492;0,992788462;"GH30";"PROKKA_143601_1_GH30"
"GT4.hmm";160;"PROKKA_143765";446;5,3e-43;4;159;244;404;0,96875;"GT4";"PROKKA_143765_1_GT4"
"GT2_Glycos_transf_2.hmm";170;"PROKKA_143852";240;1,9e-29;2;167;6;171;0,970588235;"GT2";"PROKKA_143852_1_GT2"
"GH106.hmm";824;"PROKKA_143891";926;2,9e-237;9;823;41;916;0,987864078;"GH106";"PROKKA_143891_1_GH106"
"CBM16.hmm";116;"PROKKA_144055";384;7e-23;3;108;25;122;0,905172414;"CBM16";"PROKKA_144055_1_CBM16"
"PL18.hmm";188;"PROKKA_144055";384;2,8e-75;2;188;180;368;0,989361702;"PL18";"PROKKA_144055_1_PL18"
"GT4.hmm";160;"PROKKA_144110";406;2,1e-33;10;153;221;369;0,89375;"GT4";"PROKKA_144110_1_GT4"
"PL7_5.hmm";267;"PROKKA_144138";555;6,9e-67;20;265;259;543;0,917602996;"PL7";"PROKKA_144138_1_PL7"
"PL6_1.hmm";347;"PROKKA_144139";583;3,4e-111;1;343;23;385;0,985590778;"PL6";"PROKKA_144139_1_PL6"
"GH81.hmm";622;"PROKKA_144307";1221;1,4e-119;12;619;481;1150;0,975884244;"GH81";"PROKKA_144307_1_GH81"
"PL7_3.hmm";214;"PROKKA_144342";806;9,7e-62;1;214;35;269;0,995327103;"PL7";"PROKKA_144342_1_PL7"
"GH73.hmm";128;"PROKKA_144430";351;1,1e-34;4;126;209;345;0,953125;"GH73";"PROKKA_144430_1_GH73"
"PL7_5.hmm";267;"PROKKA_144624";891;1,8e-71;1;266;177;440;0,992509363;"PL7";"PROKKA_144624_1_PL7"
"CBM32.hmm";124;"PROKKA_144687";516;4e-16;6;118;110;226;0,903225806;"CBM32";"PROKKA_144687_1_CBM32"
"PL18.hmm";188;"PROKKA_144687";516;1,7e-62;5;183;305;495;0,946808511;"PL18";"PROKKA_144687_1_PL18"
"GH30_1.hmm";416;"PROKKA_144765";502;2,7e-175;2;416;82;499;0,995192308;"GH30";"PROKKA_144765_1_GH30"
"GH113.hmm";306;"PROKKA_144807";335;3e-115;1;306;24;328;0,996732026;"GH113";"PROKKA_144807_1_GH113"
"GH107.hmm";329;"PROKKA_144820";814;2,8e-77;2;329;9;361;0,993920973;"GH107";"PROKKA_144820_1_GH107"
"GH3.hmm";216;"PROKKA_144835";726;1,2e-60;26;216;3;208;0,87962963;"GH3";"PROKKA_144835_1_GH3"
"GT2_Glycos_transf_2.hmm";170;"PROKKA_144900";397;3e-22;2;165;140;305;0,958823529;"GT2";"PROKKA_144900_1_GT2"
"GT4.hmm";160;"PROKKA_144932";362;1,5e-25;11;159;187;331;0,925;"GT4";"PROKKA_144932_1_GT4"
"GH141.hmm";527;"PROKKA_145076";789;6,4e-59;2;523;25;542;0,988614801;"GH141";"PROKKA_145076_1_GH141"
"GH16.hmm";189;"PROKKA_145149";538;1,5e-47;2;189;209;448;0,989417989;"GH16";"PROKKA_145149_1_GH16"
"GH73.hmm";128;"PROKKA_145156";272;1,9e-26;9;128;129;258;0,9296875;"GH73";"PROKKA_145156_1_GH73"
"CE11.hmm";271;"PROKKA_145180";305;2e-101;1;270;2;273;0,992619926;"CE11";"PROKKA_145180_1_CE11"
"GH29.hmm";346;"PROKKA_145254";613;4,2e-97;31;346;24;340;0,910404624;"GH29";"PROKKA_145254_1_GH29"
"GT30.hmm";177;"PROKKA_145267";432;7,1e-42;10;176;65;227;0,937853107;"GT30";"PROKKA_145267_1_GT30"
"CBM9.hmm";182;"PROKKA_145311";810;2e-18;1;171;39;216;0,934065934;"CBM9";"PROKKA_145311_1_CBM9"
"PL7_5.hmm";267;"PROKKA_145323";471;3,5e-66;47;266;1;236;0,820224719;"PL7";"PROKKA_145323_1_PL7"
"GH1.hmm";429;"PROKKA_145402";443;2,5e-151;3;426;11;441;0,986013986;"GH1";"PROKKA_145402_1_GH1"
"GH95.hmm";722;"PROKKA_145464";793;4,3e-71;9;716;42;716;0,979224377;"GH95";"PROKKA_145464_1_GH95"
"GT4.hmm";160;"PROKKA_145507";371;2,3e-29;5;154;195;342;0,93125;"GT4";"PROKKA_145507_1_GT4"
"CE1.hmm";227;"PROKKA_145622";278;4,7e-47;1;224;23;273;0,982378855;"CE1";"PROKKA_145622_1_CE1"
"GT51.hmm";177;"PROKKA_145767";758;5,4e-62;9;176;153;324;0,943502825;"GT51";"PROKKA_145767_1_GT51"
"GT4.hmm";160;"PROKKA_145806";304;7,7e-31;10;153;127;268;0,89375;"GT4";"PROKKA_145806_1_GT4"
"GH113.hmm";306;"PROKKA_145815";333;1,3e-113;1;306;23;327;0,996732026;"GH113";"PROKKA_145815_1_GH113"
"GH43_10.hmm";271;"PROKKA_145834";556;1,7e-84;2;271;38;324;0,992619926;"GH43";"PROKKA_145834_1_GH43"
"GT4.hmm";160;"PROKKA_145917";365;1,9e-16;21;152;205;327;0,81875;"GT4";"PROKKA_145917_1_GT4"
"PL6_2.hmm";356;"PROKKA_146046";745;3,2e-85;5;356;325;702;0,985955056;"PL6";"PROKKA_146046_1_PL6"
"GH23.hmm";135;"PROKKA_146059";486;2,4e-24;5;123;288;444;0,874074074;"GH23";"PROKKA_146059_1_GH23"
"GH13.hmm";299;"PROKKA_146115";505;1,3e-52;12;295;80;405;0,946488294;"GH13";"PROKKA_146115_1_GH13"
"GT2_Glycos_transf_2.hmm";170;"PROKKA_146385";240;2,4e-29;2;167;6;171;0,970588235;"GT2";"PROKKA_146385_1_GT2"
"GH16.hmm";189;"PROKKA_146422";387;2,8e-50;3;188;159;384;0,978835979;"GH16";"PROKKA_146422_1_GH16"
"GH43_11.hmm";292;"PROKKA_146557";554;1,3e-143;1;292;4;294;0,996575342;"GH43";"PROKKA_146557_1_GH43"
"GH43_10.hmm";271;"PROKKA_146877";555;2e-82;2;271;38;324;0,992619926;"GH43";"PROKKA_146877_1_GH43"
"GH73.hmm";128;"PROKKA_147120";260;3e-24;13;126;131;254;0,8828125;"GH73";"PROKKA_147120_1_GH73"
"GT2_Glycos_transf_2.hmm";170;"PROKKA_147194";385;7,7e-23;1;140;51;187;0,817647059;"GT2";"PROKKA_147194_1_GT2"
"GH128.hmm";224;"PROKKA_147196";497;7,7e-43;11;222;184;388;0,941964286;"GH128";"PROKKA_147196_1_GH128"
"CBM47.hmm";128;"PROKKA_147197";553;1,2e-31;1;128;335;458;0,9921875;"CBM47";"PROKKA_147197_1_CBM47"
"GH141.hmm";527;"PROKKA_147307";1054;2,4e-131;2;522;38;582;0,986717268;"GH141";"PROKKA_147307_1_GH141"
"CBM35.hmm";123;"PROKKA_147307";1054;5e-29;1;122;800;924;0,983739837;"CBM35";"PROKKA_147307_1_CBM35"
"GH77.hmm";494;"PROKKA_147621";527;3,8e-132;23;489;2;519;0,943319838;"GH77";"PROKKA_147621_1_GH77"
"CE14.hmm";124;"PROKKA_147779";239;1,6e-25;1;124;6;111;0,991935484;"CE14";"PROKKA_147779_1_CE14"
"GH113.hmm";306;"PROKKA_147799";343;3,9e-103;1;305;28;330;0,993464052;"GH113";"PROKKA_147799_1_GH113"
"GT2_Glyco_tranf_2_3.hmm";230;"PROKKA_147818";497;5e-26;4;227;56;281;0,969565217;"GT2";"PROKKA_147818_1_GT2"
"CBM9.hmm";182;"PROKKA_148271";831;8,2e-19;1;164;36;204;0,895604396;"CBM9";"PROKKA_148271_1_CBM9"
"CBM6.hmm";138;"PROKKA_148318";726;1,6e-25;18;136;603;719;0,855072464;"CBM6";"PROKKA_148318_1_CBM6"
"GT2_Glycos_transf_2.hmm";170;"PROKKA_148350";328;1,9e-35;1;148;5;154;0,864705882;"GT2";"PROKKA_148350_1_GT2"
"GH23.hmm";135;"PROKKA_148679";485;5,3e-25;4;125;289;449;0,896296296;"GH23";"PROKKA_148679_1_GH23"
"CE4.hmm";130;"PROKKA_148705";290;2,7e-21;20;128;47;159;0,830769231;"CE4";"PROKKA_148705_1_CE4"
"GH78.hmm";504;"PROKKA_148763";581;5,4e-105;1;502;30;538;0,994047619;"GH78";"PROKKA_148763_1_GH78"
"GH141.hmm";527;"PROKKA_148865";851;3,1e-60;2;479;20;519;0,90512334;"GH141";"PROKKA_148865_1_GH141"
"GH31.hmm";427;"PROKKA_149027";422;1,4e-112;48;426;2;396;0,885245902;"GH31";"PROKKA_149027_1_GH31"
"GH73.hmm";128;"PROKKA_149280";285;8,3e-37;2;128;86;215;0,984375;"GH73";"PROKKA_149280_1_GH73"
"GT2_Glycos_transf_2.hmm";170;"PROKKA_149310";379;4,8e-22;2;168;140;308;0,976470588;"GT2";"PROKKA_149310_1_GT2"
"PL7_5.hmm";267;"PROKKA_149345";474;1,2e-64;47;266;1;237;0,820224719;"PL7";"PROKKA_149345_1_PL7"
"GH141.hmm";527;"PROKKA_149732";781;1,9e-56;2;523;17;534;0,988614801;"GH141";"PROKKA_149732_1_GH141"
"GT4.hmm";160;"PROKKA_149739";156;4,2e-20;21;152;2;127;0,81875;"GT4";"PROKKA_149739_1_GT4"
"CE4.hmm";130;"PROKKA_149834";361;6,7e-27;5;126;79;219;0,930769231;"CE4";"PROKKA_149834_1_CE4"
"PL6.hmm";372;"PROKKA_149900";768;1,7e-130;3;371;26;409;0,989247312;"PL6";"PROKKA_149900_1_PL6"
"PL6.hmm";372;"PROKKA_149953";792;1,1e-124;3;370;23;393;0,98655914;"PL6";"PROKKA_149953_1_PL6"
"GH73.hmm";128;"PROKKA_149983";403;2,3e-33;4;125;260;395;0,9453125;"GH73";"PROKKA_149983_1_GH73"
"GH3.hmm";216;"PROKKA_149985";889;1,5e-57;3;215;96;316;0,981481481;"GH3";"PROKKA_149985_1_GH3"
"GH3.hmm";216;"PROKKA_150042";762;1,7e-73;3;215;118;345;0,981481481;"GH3";"PROKKA_150042_1_GH3"
"GT51.hmm";177;"PROKKA_150100";603;5,8e-61;9;177;63;235;0,949152542;"GT51";"PROKKA_150100_1_GT51"
"GT2_Glycos_transf_2.hmm";170;"PROKKA_150145";241;9,1e-29;2;168;6;172;0,976470588;"GT2";"PROKKA_150145_1_GT2"
"PL7_5.hmm";267;"PROKKA_150240";323;2,7e-100;1;267;56;319;0,996254682;"PL7";"PROKKA_150240_1_PL7"
"GH31.hmm";427;"PROKKA_150448";793;4,1e-128;3;427;226;660;0,992974239;"GH31";"PROKKA_150448_1_GH31"
"GT2_Glycos_transf_2.hmm";170;"PROKKA_150601";365;1,4e-29;1;164;10;176;0,958823529;"GT2";"PROKKA_150601_1_GT2"
"GH157.hmm";551;"PROKKA_150646";557;9,4e-303;1;550;1;556;0,996370236;"GH157";"PROKKA_150646_1_GH157"
"PL6.hmm";372;"PROKKA_150667";850;2,3e-89;2;370;9;387;0,989247312;"PL6";"PROKKA_150667_1_PL6"
"GH23.hmm";135;"PROKKA_150847";497;7,2e-22;6;125;288;446;0,881481481;"GH23";"PROKKA_150847_1_GH23"
"CE1.hmm";227;"PROKKA_150926";314;2,6e-26;5;222;57;307;0,955947137;"CE1";"PROKKA_150926_1_CE1"
"GH114.hmm";190;"PROKKA_151112";280;1,3e-35;12;190;59;241;0,936842105;"GH114";"PROKKA_151112_1_GH114"
"GH5_42.hmm";254;"PROKKA_151204";478;1,8e-123;1;254;186;439;0,996062992;"GH5";"PROKKA_151204_1_GH5"
"GH24.hmm";137;"PROKKA_151277";172;6e-17;4;130;18;165;0,919708029;"GH24";"PROKKA_151277_1_GH24"
"GT30.hmm";177;"PROKKA_151393";426;3,4e-49;3;176;43;222;0,97740113;"GT30";"PROKKA_151393_1_GT30"
"GH145.hmm";296;"PROKKA_151403";695;1,4e-18;16;277;3;326;0,881756757;"GH145";"PROKKA_151403_1_GH145"
"GH19.hmm";231;"PROKKA_151450";560;8,4e-76;1;231;236;493;0,995670996;"GH19";"PROKKA_151450_1_GH19"
"PL7_5.hmm";267;"PROKKA_151460";374;6,6e-97;1;266;53;363;0,992509363;"PL7";"PROKKA_151460_1_PL7"
"CBM32.hmm";124;"PROKKA_151463";959;4,7e-21;9;122;311;425;0,911290323;"CBM32";"PROKKA_151463_1_CBM32"
"GH13_11.hmm";351;"PROKKA_151491";699;1,2e-163;1;351;186;535;0,997150997;"GH13";"PROKKA_151491_1_GH13"
"GH29.hmm";346;"PROKKA_151568";441;4,3e-83;52;346;1;327;0,849710983;"GH29";"PROKKA_151568_1_GH29"
"GT4.hmm";160;"PROKKA_151596";365;1e-35;4;148;186;326;0,9;"GT4";"PROKKA_151596_1_GT4"
"GH13_10.hmm";313;"PROKKA_151661";554;5,3e-45;5;313;15;332;0,984025559;"GH13";"PROKKA_151661_1_GH13"
"PL6.hmm";372;"PROKKA_151704";1064;2,6e-85;4;370;243;633;0,983870968;"PL6";"PROKKA_151704_1_PL6"
"GH15.hmm";361;"PROKKA_151737";588;1,1e-72;2;360;219;582;0,991689751;"GH15";"PROKKA_151737_1_GH15"
"GT4.hmm";160;"PROKKA_151788";170;9,9e-33;27;159;1;138;0,825;"GT4";"PROKKA_151788_1_GT4"
"PL6_2.hmm";356;"PROKKA_151994";441;2,4e-95;3;356;23;403;0,991573034;"PL6";"PROKKA_151994_1_PL6"
"CE4.hmm";130;"PROKKA_152052";290;1,4e-21;21;128;48;159;0,823076923;"CE4";"PROKKA_152052_1_CE4"
"GH3.hmm";216;"PROKKA_152181";844;9,6e-51;34;215;1;196;0,837962963;"GH3";"PROKKA_152181_1_GH3"
"GH73.hmm";128;"PROKKA_152190";363;1,1e-33;4;125;220;355;0,9453125;"GH73";"PROKKA_152190_1_GH73"
"GH11.hmm";177;"PROKKA_152284";264;1,2e-26;4;171;53;252;0,943502825;"GH11";"PROKKA_152284_1_GH11"
"GH3.hmm";216;"PROKKA_152287";341;4,3e-49;7;215;56;282;0,962962963;"GH3";"PROKKA_152287_1_GH3"
"GT4.hmm";160;"PROKKA_152315";373;2,2e-39;7;155;196;341;0,925;"GT4";"PROKKA_152315_1_GT4"
"CE6.hmm";99;"PROKKA_152335";266;2,9e-16;3;99;87;179;0,96969697;"CE6";"PROKKA_152335_1_CE6"
"PL7_5.hmm";267;"PROKKA_152379";311;2,8e-98;3;266;1;305;0,985018727;"PL7";"PROKKA_152379_1_PL7"
"GH16.hmm";189;"PROKKA_152384";308;4,4e-26;3;189;71;302;0,984126984;"GH16";"PROKKA_152384_1_GH16"
"GT4.hmm";160;"PROKKA_152605";363;3,7e-35;13;157;186;330;0,9;"GT4";"PROKKA_152605_1_GT4"
"PL17.hmm";139;"PROKKA_152697";738;6,6e-53;1;138;392;529;0,985611511;"PL17";"PROKKA_152697_1_PL17"
"GT5.hmm";472;"PROKKA_152705";469;3,3e-147;1;471;2;465;0,995762712;"GT5";"PROKKA_152705_1_GT5"
"GH110.hmm";548;"PROKKA_152727";610;1,5e-159;13;548;38;580;0,976277372;"GH110";"PROKKA_152727_1_GH110"
"CBM32.hmm";124;"PROKKA_152769";748;5,3e-19;10;123;219;336;0,911290323;"CBM32";"PROKKA_152769_1_CBM32"
"PL7_5.hmm";267;"PROKKA_152769";748;2,3e-83;1;266;374;648;0,992509363;"PL7";"PROKKA_152769_1_PL7"
"GT2_Glycos_transf_2.hmm";170;"PROKKA_152786";241;8,8e-29;2;169;6;173;0,982352941;"GT2";"PROKKA_152786_1_GT2"
"CE1.hmm";227;"PROKKA_152800";265;5,7e-16;2;198;36;232;0,863436123;"CE1";"PROKKA_152800_1_CE1"
"GH151.hmm";131;"PROKKA_152822";745;1,5e-17;1;130;98;225;0,984732824;"GH151";"PROKKA_152822_1_GH151"
"GH113.hmm";306;"PROKKA_152824";335;3,1e-117;1;306;24;328;0,996732026;"GH113";"PROKKA_152824_1_GH113"
"PL7_5.hmm";267;"PROKKA_152828";631;1,6e-77;1;266;118;396;0,992509363;"PL7";"PROKKA_152828_1_PL7"
"GT4.hmm";160;"PROKKA_152904";364;4,3e-30;7;150;197;334;0,89375;"GT4";"PROKKA_152904_1_GT4"
"GH107.hmm";329;"PROKKA_152921";642;1,4e-37;35;329;188;508;0,893617021;"GH107";"PROKKA_152921_1_GH107"
"GH149.hmm";1128;"PROKKA_152969";1018;0;114;1128;1;1015;0,89893617;"GH149";"PROKKA_152969_1_GH149"
"GH103.hmm";295;"PROKKA_153152";366;6,1e-113;1;295;52;360;0,996610169;"GH103";"PROKKA_153152_1_GH103"
"GT5.hmm";472;"PROKKA_153285";468;6,2e-149;1;471;2;465;0,995762712;"GT5";"PROKKA_153285_1_GT5"
"GH29.hmm";346;"PROKKA_153306";597;1,2e-88;29;346;37;362;0,916184971;"GH29";"PROKKA_153306_1_GH29"
"GT30.hmm";177;"PROKKA_153351";430;6,4e-29;12;173;53;209;0,90960452;"GT30";"PROKKA_153351_1_GT30"
"GT19.hmm";354;"PROKKA_153382";368;8,2e-119;2;350;4;349;0,983050847;"GT19";"PROKKA_153382_1_GT19"
"GT26.hmm";171;"PROKKA_153400";188;2,5e-51;9;171;1;166;0,947368421;"GT26";"PROKKA_153400_1_GT26"
"GH107.hmm";329;"PROKKA_153499";792;9,9e-144;6;329;1;329;0,981762918;"GH107";"PROKKA_153499_1_GH107"
"GT35.hmm";674;"PROKKA_153516";821;2,3e-278;5;673;110;820;0,991097923;"GT35";"PROKKA_153516_1_GT35"
"GH16.hmm";189;"PROKKA_153543";283;4,5e-26;3;189;38;278;0,984126984;"GH16";"PROKKA_153543_1_GH16"
"PL18.hmm";188;"PROKKA_153575";389;6,2e-57;5;165;166;342;0,85106383;"PL18";"PROKKA_153575_1_PL18"
"PL7_5.hmm";267;"PROKKA_153576";381;1,1e-85;2;266;73;369;0,988764045;"PL7";"PROKKA_153576_1_PL7"
"CBM16.hmm";116;"PROKKA_153605";387;9,3e-23;3;106;25;120;0,887931034;"CBM16";"PROKKA_153605_1_CBM16"
"PL18.hmm";188;"PROKKA_153605";387;1,1e-79;2;188;183;371;0,989361702;"PL18";"PROKKA_153605_1_PL18"
"GH13_38.hmm";375;"PROKKA_153709";619;2,6e-180;1;375;60;456;0,997333333;"GH13";"PROKKA_153709_1_GH13"
"PL7_5.hmm";267;"PROKKA_153810";474;6e-59;1;267;188;470;0,996254682;"PL7";"PROKKA_153810_1_PL7"
"PL6_1.hmm";347;"PROKKA_153825";827;2,2e-102;1;345;23;382;0,991354467;"PL6";"PROKKA_153825_1_PL6"
"CBM32.hmm";124;"PROKKA_153825";827;1,7e-17;16;122;616;729;0,85483871;"CBM32";"PROKKA_153825_1_CBM32"
"PL17.hmm";139;"PROKKA_153847";749;2,7e-51;1;138;402;541;0,985611511;"PL17";"PROKKA_153847_1_PL17"
"GH20.hmm";337;"PROKKA_153982";543;9,5e-106;9;335;181;493;0,96735905;"GH20";"PROKKA_153982_1_GH20"
"GT4.hmm";160;"PROKKA_154352";389;2,4e-22;5;153;214;354;0,925;"GT4";"PROKKA_154352_1_GT4"
"PL18.hmm";188;"PROKKA_154400";551;2,3e-83;3;188;349;534;0,984042553;"PL18";"PROKKA_154400_1_PL18"
"CBM32.hmm";124;"PROKKA_154407";821;2,2e-19;11;122;224;338;0,89516129;"CBM32";"PROKKA_154407_1_CBM32"
"CBM47.hmm";128;"PROKKA_154407";821;1,8e-29;2;128;453;573;0,984375;"CBM47";"PROKKA_154407_1_CBM47"
"GH30_1.hmm";416;"PROKKA_154439";511;7,5e-176;3;416;87;505;0,992788462;"GH30";"PROKKA_154439_1_GH30"
"CBM32.hmm";124;"PROKKA_154559";399;1,9e-20;8;118;9;126;0,887096774;"CBM32";"PROKKA_154559_1_CBM32"
"PL18.hmm";188;"PROKKA_154559";399;1,5e-92;3;188;197;382;0,984042553;"PL18";"PROKKA_154559_1_PL18"
"CE4.hmm";130;"PROKKA_154598";203;2,6e-26;6;121;13;132;0,884615385;"CE4";"PROKKA_154598_1_CE4"
"GT32.hmm";90;"PROKKA_154660";243;3,6e-21;2;89;27;109;0,966666667;"GT32";"PROKKA_154660_1_GT32"
"PL7_5.hmm";267;"PROKKA_154754";234;1,3e-63;47;266;1;225;0,820224719;"PL7";"PROKKA_154754_1_PL7"
"CBM9.hmm";182;"PROKKA_155000";250;1,3e-47;1;182;33;247;0,994505495;"CBM9";"PROKKA_155000_1_CBM9"
"GT25.hmm";181;"PROKKA_155032";448;8,2e-22;4;179;6;183;0,966850829;"GT25";"PROKKA_155032_1_GT25"
"CE4.hmm";130;"PROKKA_155183";358;4,3e-26;3;126;74;216;0,946153846;"CE4";"PROKKA_155183_1_CE4"
"GT2_Glycos_transf_2.hmm";170;"PROKKA_155275";255;3,9e-23;2;142;5;147;0,823529412;"GT2";"PROKKA_155275_1_GT2"
"GH95.hmm";722;"PROKKA_155365";791;7,9e-60;6;714;37;709;0,980609418;"GH95";"PROKKA_155365_1_GH95"
"GH8.hmm";320;"PROKKA_155367";463;1,7e-76;2;319;43;365;0,990625;"GH8";"PROKKA_155367_1_GH8"
"GT30.hmm";177;"PROKKA_155538";387;1,5e-46;9;176;15;179;0,943502825;"GT30";"PROKKA_155538_1_GT30"
"GH23.hmm";135;"PROKKA_155567";302;1,1e-21;2;124;92;226;0,903703704;"GH23";"PROKKA_155567_1_GH23"
"GH136.hmm";491;"PROKKA_155602";543;6e-99;4;489;40;538;0,987780041;"GH136";"PROKKA_155602_1_GH136"
"CBM16.hmm";116;"PROKKA_155651";584;8,4e-17;3;112;30;129;0,939655172;"CBM16";"PROKKA_155651_1_CBM16"
"CBM32.hmm";124;"PROKKA_155651";584;8,5e-19;5;121;181;301;0,935483871;"CBM32";"PROKKA_155651_1_CBM32"
"PL7_3.hmm";214;"PROKKA_155651";584;3,6e-63;2;214;348;582;0,990654206;"PL7";"PROKKA_155651_1_PL7"
